Tri,TriSig,Dex,DexSig
2448,0.01621,2448,0.03219
2447.5,0.01473,2447.5,0.03125
2447,0.01631,2447,0.03738
2446.5,0.01388,2446.5,0.04004
2446,0.01133,2446,0.03427
2445.5,0.01415,2445.5,0.03007
2445,0.01643,2445,0.03463
2444.5,0.01581,2444.5,0.03865
2444,0.01322,2444,0.03603
2443.5,0.00852,2443.5,0.03294
2443,0.00887,2443,0.03489
2442.5,0.01275,2442.5,0.03561
2442,0.0154,2442,0.0274
2441.5,0.01259,2441.5,0.02525
2441,0.00968,2441,0.03172
2440.5,0.01035,2440.5,0.03207
2440,0.01478,2440,0.03347
2439.5,0.01921,2439.5,0.03787
2439,0.01977,2439,0.0363
2438.5,0.01287,2438.5,0.03342
2438,0.01141,2438,0.03155
2437.5,0.01829,2437.5,0.03099
2437,0.0219,2437,0.03461
2436.5,0.0218,2436.5,0.0361
2436,0.01736,2436,0.03422
2435.5,0.01289,2435.5,0.03359
2435,0.01515,2435,0.03284
2434.5,0.01666,2434.5,0.03204
2434,0.01919,2434,0.03454
2433.5,0.02007,2433.5,0.03598
2433,0.01673,2433,0.0369
2432.5,0.01249,2432.5,0.03291
2432,0.01222,2432,0.03202
2431.5,0.01691,2431.5,0.03509
2431,0.01812,2431,0.03032
2430.5,0.01598,2430.5,0.02972
2430,0.01181,2430,0.031
2429.5,0.01327,2429.5,0.03099
2429,0.01623,2429,0.03142
2428.5,0.01756,2428.5,0.03381
2428,0.01941,2428,0.03442
2427.5,0.01638,2427.5,0.02903
2427,0.01232,2427,0.02878
2426.5,0.01415,2426.5,0.03202
2426,0.01618,2426,0.03479
2425.5,0.01575,2425.5,0.03367
2425,0.0136,2425,0.03047
2424.5,0.01048,2424.5,0.0288
2424,0.01206,2424,0.03004
2423.5,0.0157,2423.5,0.03182
2423,0.01962,2423,0.03387
2422.5,0.02015,2422.5,0.03446
2422,0.01679,2422,0.03049
2421.5,0.0148,2421.5,0.02817
2421,0.01212,2421,0.02612
2420.5,0.00968,2420.5,0.02485
2420,0.01114,2420,0.02745
2419.5,0.0156,2419.5,0.03042
2419,0.01659,2419,0.02862
2418.5,0.0145,2418.5,0.02547
2418,0.01214,2418,0.02668
2417.5,0.01003,2417.5,0.02738
2417,0.01388,2417,0.03157
2416.5,0.01548,2416.5,0.03432
2416,0.01315,2416,0.03087
2415.5,0.01265,2415.5,0.02827
2415,0.01438,2415,0.03125
2414.5,0.0144,2414.5,0.03132
2414,0.01563,2414,0.03034
2413.5,0.01317,2413.5,0.02977
2413,0.0136,2413,0.02867
2412.5,0.01884,2412.5,0.03194
2412,0.02074,2412,0.03357
2411.5,0.01962,2411.5,0.03488
2411,0.01583,2411,0.03394
2410.5,0.01262,2410.5,0.02987
2410,0.01651,2410,0.03244
2409.5,0.02209,2409.5,0.03864
2409,0.02022,2409,0.03643
2408.5,0.01739,2408.5,0.03094
2408,0.01623,2408,0.02795
2407.5,0.01317,2407.5,0.02647
2407,0.01325,2407,0.03005
2406.5,0.01378,2406.5,0.03165
2406,0.01463,2406,0.02913
2405.5,0.01452,2405.5,0.0282
2405,0.01568,2405,0.02927
2404.5,0.01628,2404.5,0.03089
2404,0.01486,2404,0.03389
2403.5,0.01738,2403.5,0.03412
2403,0.01904,2403,0.02965
2402.5,0.01608,2402.5,0.02952
2402,0.01184,2402,0.03347
2401.5,0.01201,2401.5,0.0317
2401,0.01523,2401,0.02815
2400.5,0.01462,2400.5,0.02757
2400,0.01525,2400,0.03095
2399.5,0.01521,2399.5,0.02882
2399,0.01613,2399,0.02472
2398.5,0.01871,2398.5,0.02653
2398,0.01581,2398,0.03009
2397.5,0.01162,2397.5,0.02984
2397,0.01274,2397,0.02672
2396.5,0.01352,2396.5,0.0296
2396,0.01211,2396,0.03464
2395.5,0.01609,2395.5,0.03688
2395,0.01906,2395,0.03589
2394.5,0.01884,2394.5,0.03496
2394,0.01816,2394,0.03244
2393.5,0.0153,2393.5,0.03055
2393,0.01545,2393,0.03267
2392.5,0.01769,2392.5,0.03185
2392,0.01824,2392,0.02702
2391.5,0.01701,2391.5,0.02643
2391,0.01488,2391,0.0288
2390.5,0.0128,2390.5,0.02963
2390,0.01108,2390,0.0293
2389.5,0.01651,2389.5,0.02838
2389,0.02074,2389,0.02883
2388.5,0.01862,2388.5,0.03094
2388,0.01405,2388,0.0274
2387.5,0.01578,2387.5,0.0269
2387,0.0202,2387,0.03257
2386.5,0.02039,2386.5,0.03733
2386,0.02107,2386,0.03412
2385.5,0.02052,2385.5,0.02792
2385,0.01901,2385,0.0265
2384.5,0.01733,2384.5,0.03
2384,0.02075,2384,0.03266
2383.5,0.02577,2383.5,0.0371
2383,0.02367,2383,0.0388
2382.5,0.02127,2382.5,0.03214
2382,0.02197,2382,0.02738
2381.5,0.02337,2381.5,0.0314
2381,0.02935,2381,0.03591
2380.5,0.03299,2380.5,0.03563
2380,0.03753,2380,0.03959
2379.5,0.03949,2379.5,0.04153
2379,0.03708,2379,0.03875
2378.5,0.04216,2378.5,0.03869
2378,0.05235,2378,0.03944
2377.5,0.05238,2377.5,0.04228
2377,0.05293,2377,0.04789
2376.5,0.06134,2376.5,0.05137
2376,0.06074,2376,0.04804
2375.5,0.05293,2375.5,0.04528
2375,0.05659,2375,0.04965
2374.5,0.0617,2374.5,0.05055
2374,0.06292,2374,0.04819
2373.5,0.07019,2373.5,0.05119
2373,0.08015,2373,0.05829
2372.5,0.09086,2372.5,0.06602
2372,0.0952,2372,0.06622
2371.5,0.09218,2371.5,0.06371
2371,0.08865,2371,0.0658
2370.5,0.09166,2370.5,0.06365
2370,0.09393,2370,0.06694
2369.5,0.09825,2369.5,0.07934
2369,0.10539,2369,0.077
2368.5,0.10965,2368.5,0.06371
2368,0.11708,2368,0.07344
2367.5,0.11536,2367.5,0.08351
2367,0.10992,2367,0.07506
2366.5,0.1187,2366.5,0.07674
2366,0.12103,2366,0.08236
2365.5,0.11254,2365.5,0.07373
2365,0.10938,2365,0.06218
2364.5,0.11768,2364.5,0.0746
2364,0.12737,2364,0.09923
2363.5,0.14077,2363.5,0.10556
2363,0.14639,2363,0.09569
2362.5,0.12864,2362.5,0.08176
2362,0.1315,2362,0.08709
2361.5,0.16877,2361.5,0.1173
2361,0.16079,2361,0.10574
2360.5,0.1376,2360.5,0.09808
2360,0.12812,2360,0.09538
2359.5,0.11305,2359.5,0.08833
2359,0.12521,2359,0.09142
2358.5,0.14961,2358.5,0.09489
2358,0.16201,2358,0.106
2357.5,0.15859,2357.5,0.09117
2357,0.14378,2357,0.06086
2356.5,0.13882,2356.5,0.07073
2356,0.14385,2356,0.08012
2355.5,0.12439,2355.5,0.08262
2355,0.10503,2355,0.08015
2354.5,0.12331,2354.5,0.0746
2354,0.13908,2354,0.07976
2353.5,0.12412,2353.5,0.07769
2353,0.1181,2353,0.08073
2352.5,0.11975,2352.5,0.08826
2352,0.11492,2352,0.08466
2351.5,0.11717,2351.5,0.07324
2351,0.10165,2351,0.06104
2350.5,0.08576,2350.5,0.05511
2350,0.09058,2350,0.05656
2349.5,0.09103,2349.5,0.06281
2349,0.08174,2349,0.06615
2348.5,0.07637,2348.5,0.06106
2348,0.07267,2348,0.05533
2347.5,0.07354,2347.5,0.05339
2347,0.07524,2347,0.06368
2346.5,0.0753,2346.5,0.06911
2346,0.09034,2346,0.06942
2345.5,0.10148,2345.5,0.06109
2345,0.10008,2345,0.05714
2344.5,0.10664,2344.5,0.06027
2344,0.10602,2344,0.06588
2343.5,0.09481,2343.5,0.06481
2343,0.09215,2343,0.06087
2342.5,0.11108,2342.5,0.07155
2342,0.1218,2342,0.08054
2341.5,0.12015,2341.5,0.08052
2341,0.12739,2341,0.08101
2340.5,0.12522,2340.5,0.08294
2340,0.11749,2340,0.08392
2339.5,0.12574,2339.5,0.08939
2339,0.1218,2339,0.09022
2338.5,0.09908,2338.5,0.08241
2338,0.09288,2338,0.07155
2337.5,0.10683,2337.5,0.06511
2337,0.11062,2337,0.06627
2336.5,0.10098,2336.5,0.06511
2336,0.10216,2336,0.07137
2335.5,0.10591,2335.5,0.07381
2335,0.10383,2335,0.06467
2334.5,0.09964,2334.5,0.07095
2334,0.10008,2334,0.06422
2333.5,0.10305,2333.5,0.055
2333,0.09777,2333,0.05713
2332.5,0.09811,2332.5,0.05392
2332,0.1054,2332,0.06851
2331.5,0.10834,2331.5,0.08858
2331,0.11336,2331,0.09271
2330.5,0.11164,2330.5,0.07548
2330,0.10471,2330,0.05971
2329.5,0.10406,2329.5,0.05711
2329,0.1139,2329,0.06447
2328.5,0.1212,2328.5,0.07186
2328,0.10513,2328,0.06681
2327.5,0.09515,2327.5,0.05951
2327,0.10369,2327,0.06356
2326.5,0.11449,2326.5,0.07248
2326,0.10666,2326,0.0728
2325.5,0.09161,2325.5,0.07014
2325,0.08845,2325,0.07524
2324.5,0.08268,2324.5,0.06331
2324,0.07737,2324,0.0554
2323.5,0.08573,2323.5,0.05887
2323,0.09459,2323,0.05738
2322.5,0.08036,2322.5,0.0495
2322,0.07231,2322,0.05763
2321.5,0.07629,2321.5,0.06718
2321,0.0841,2321,0.06528
2320.5,0.08551,2320.5,0.06084
2320,0.08588,2320,0.06487
2319.5,0.0912,2319.5,0.06654
2319,0.08468,2319,0.06025
2318.5,0.07514,2318.5,0.05637
2318,0.07305,2318,0.05448
2317.5,0.074,2317.5,0.05369
2317,0.07814,2317,0.06166
2316.5,0.07902,2316.5,0.0602
2316,0.06957,2316,0.0494
2315.5,0.06343,2315.5,0.04662
2315,0.06831,2315,0.0532
2314.5,0.06403,2314.5,0.05382
2314,0.05777,2314,0.04595
2313.5,0.0581,2313.5,0.0438
2313,0.05543,2313,0.04859
2312.5,0.05614,2312.5,0.04888
2312,0.05874,2312,0.04894
2311.5,0.0595,2311.5,0.05448
2311,0.06289,2311,0.05345
2310.5,0.05869,2310.5,0.04504
2310,0.04889,2310,0.03544
2309.5,0.04636,2309.5,0.03655
2309,0.05253,2309,0.04526
2308.5,0.05661,2308.5,0.04518
2308,0.0439,2308,0.03885
2307.5,0.03417,2307.5,0.03406
2307,0.04235,2307,0.04114
2306.5,0.05235,2306.5,0.05186
2306,0.04668,2306,0.04546
2305.5,0.03818,2305.5,0.04004
2305,0.04017,2305,0.04536
2304.5,0.04238,2304.5,0.04315
2304,0.04039,2304,0.03904
2303.5,0.03777,2303.5,0.03852
2303,0.0372,2303,0.04084
2302.5,0.03788,2302.5,0.03932
2302,0.03571,2302,0.03681
2301.5,0.03072,2301.5,0.03837
2301,0.0312,2301,0.04059
2300.5,0.03852,2300.5,0.03986
2300,0.03991,2300,0.03805
2299.5,0.03297,2299.5,0.03772
2299,0.03182,2299,0.03726
2298.5,0.03364,2298.5,0.03708
2298,0.03047,2298,0.03494
2297.5,0.02997,2297.5,0.03239
2297,0.03292,2297,0.03314
2296.5,0.03755,2296.5,0.03444
2296,0.03618,2296,0.03872
2295.5,0.0294,2295.5,0.04322
2295,0.02825,2295,0.04012
2294.5,0.03262,2294.5,0.03899
2294,0.03289,2294,0.03835
2293.5,0.03027,2293.5,0.03488
2293,0.03154,2293,0.03237
2292.5,0.02805,2292.5,0.02887
2292,0.022,2292,0.02792
2291.5,0.02292,2291.5,0.02637
2291,0.02648,2291,0.02648
2290.5,0.02885,2290.5,0.03114
2290,0.02962,2290,0.03564
2289.5,0.025,2289.5,0.03553
2289,0.01884,2289,0.03301
2288.5,0.01789,2288.5,0.02905
2288,0.02097,2288,0.02717
2287.5,0.02432,2287.5,0.02985
2287,0.02448,2287,0.03464
2286.5,0.02325,2286.5,0.0362
2286,0.02187,2286,0.03424
2285.5,0.01989,2285.5,0.03205
2285,0.01779,2285,0.03199
2284.5,0.01393,2284.5,0.03132
2284,0.01508,2284,0.03179
2283.5,0.01979,2283.5,0.03616
2283,0.01505,2283,0.03267
2282.5,0.00523,2282.5,0.02205
2282,0.00933,2282,0.0232
2281.5,0.01886,2281.5,0.03045
2281,0.01962,2281,0.03107
2280.5,0.01476,2280.5,0.03117
2280,0.01483,2280,0.02732
2279.5,0.01854,2279.5,0.02442
2279,0.01604,2279,0.02435
2278.5,0.01619,2278.5,0.02535
2278,0.01726,2278,0.02778
2277.5,0.01884,2277.5,0.03478
2277,0.02152,2277,0.03494
2276.5,0.02472,2276.5,0.03281
2276,0.02377,2276,0.03054
2275.5,0.01936,2275.5,0.0266
2275,0.016,2275,0.02648
2274.5,0.01821,2274.5,0.0273
2274,0.0215,2274,0.02828
2273.5,0.02004,2273.5,0.02999
2273,0.01739,2273,0.02965
2272.5,0.01661,2272.5,0.02757
2272,0.02005,2272,0.02853
2271.5,0.02443,2271.5,0.03192
2271,0.02582,2271,0.03286
2270.5,0.0236,2270.5,0.03102
2270,0.01931,2270,0.02913
2269.5,0.01931,2269.5,0.02735
2269,0.02149,2269,0.02673
2268.5,0.02383,2268.5,0.03047
2268,0.02423,2268,0.03029
2267.5,0.0215,2267.5,0.02642
2267,0.01909,2267,0.03014
2266.5,0.01723,2266.5,0.03115
2266,0.01907,2266,0.02908
2265.5,0.02065,2265.5,0.0288
2265,0.01982,2265,0.02752
2264.5,0.02124,2264.5,0.02835
2264,0.02155,2264,0.03052
2263.5,0.0202,2263.5,0.03199
2263,0.01711,2263,0.02987
2262.5,0.01641,2262.5,0.02717
2262,0.01739,2262,0.02947
2261.5,0.01588,2261.5,0.02967
2261,0.01792,2261,0.02823
2260.5,0.01907,2260.5,0.031
2260,0.01837,2260,0.03229
2259.5,0.01829,2259.5,0.0291
2259,0.02064,2259,0.03022
2258.5,0.02273,2258.5,0.03422
2258,0.01847,2258,0.03
2257.5,0.01543,2257.5,0.02635
2257,0.01518,2257,0.02645
2256.5,0.01709,2256.5,0.0246
2256,0.01792,2256,0.02578
2255.5,0.0133,2255.5,0.02607
2255,0.00872,2255,0.02628
2254.5,0.00744,2254.5,0.02598
2254,0.01315,2254,0.02808
2253.5,0.01776,2253.5,0.02768
2253,0.01894,2253,0.03067
2252.5,0.01902,2252.5,0.03107
2252,0.01802,2252,0.02615
2251.5,0.01571,2251.5,0.0291
2251,0.01659,2251,0.03294
2250.5,0.01804,2250.5,0.03114
2250,0.02075,2250,0.02877
2249.5,0.02388,2249.5,0.02873
2249,0.01997,2249,0.02803
2248.5,0.01491,2248.5,0.02903
2248,0.01643,2248,0.03294
2247.5,0.01496,2247.5,0.02857
2247,0.01025,2247,0.02195
2246.5,0.01171,2246.5,0.02132
2246,0.01586,2246,0.0232
2245.5,0.02099,2245.5,0.0281
2245,0.01801,2245,0.03015
2244.5,0.01247,2244.5,0.03114
2244,0.01561,2244,0.0324
2243.5,0.01598,2243.5,0.02898
2243,0.01242,2243,0.02802
2242.5,0.01229,2242.5,0.02698
2242,0.01573,2242,0.02847
2241.5,0.02122,2241.5,0.03359
2241,0.0206,2241,0.03379
2240.5,0.01257,2240.5,0.02905
2240,0.01152,2240,0.02808
2239.5,0.01398,2239.5,0.02468
2239,0.01556,2239,0.02207
2238.5,0.01709,2238.5,0.02833
2238,0.01242,2238,0.03
2237.5,0.01668,2237.5,0.0315
2237,0.01886,2237,0.03247
2236.5,0.01383,2236.5,0.02943
2236,0.01319,2236,0.02755
2235.5,0.01483,2235.5,0.03
2235,0.01762,2235,0.03182
2234.5,0.02069,2234.5,0.03102
2234,0.01839,2234,0.02947
2233.5,0.01453,2233.5,0.03025
2233,0.0148,2233,0.03059
2232.5,0.0138,2232.5,0.02647
2232,0.01123,2232,0.02337
2231.5,0.01104,2231.5,0.02483
2231,0.01159,2231,0.02917
2230.5,0.01116,2230.5,0.02979
2230,0.00966,2230,0.02757
2229.5,0.01054,2229.5,0.02812
2229,0.01315,2229,0.02675
2228.5,0.01363,2228.5,0.02352
2228,0.0151,2228,0.02558
2227.5,0.0145,2227.5,0.02815
2227,0.01314,2227,0.02975
2226.5,0.01555,2226.5,0.02893
2226,0.01912,2226,0.0293
2225.5,0.01437,2225.5,0.02843
2225,0.00865,2225,0.02553
2224.5,0.01254,2224.5,0.02805
2224,0.01621,2224,0.03012
2223.5,0.01754,2223.5,0.03084
2223,0.01824,2223,0.02843
2222.5,0.01468,2222.5,0.02582
2222,0.0157,2222,0.02782
2221.5,0.01252,2221.5,0.02607
2221,0.01008,2221,0.02552
2220.5,0.01348,2220.5,0.02782
2220,0.01378,2220,0.02778
2219.5,0.01528,2219.5,0.02532
2219,0.01728,2219,0.02585
2218.5,0.01619,2218.5,0.02908
2218,0.01618,2218,0.02979
2217.5,0.01462,2217.5,0.02765
2217,0.01412,2217,0.0277
2216.5,0.01385,2216.5,0.02948
2216,0.01415,2216,0.02727
2215.5,0.01445,2215.5,0.02782
2215,0.01398,2215,0.02992
2214.5,0.01463,2214.5,0.02898
2214,0.01297,2214,0.02907
2213.5,0.01457,2213.5,0.02932
2213,0.01551,2213,0.0256
2212.5,0.00726,2212.5,0.0206
2212,0.00422,2212,0.0215
2211.5,0.01116,2211.5,0.0275
2211,0.015,2211,0.0275
2210.5,0.01664,2210.5,0.02812
2210,0.01771,2210,0.03245
2209.5,0.01462,2209.5,0.02918
2209,0.00736,2209,0.02445
2208.5,0.00343,2208.5,0.01955
2208,0.00741,2208,0.02092
2207.5,0.01254,2207.5,0.02747
2207,0.01287,2207,0.02963
2206.5,0.01334,2206.5,0.02595
2206,0.0154,2206,0.02377
2205.5,0.01358,2205.5,0.02575
2205,0.00727,2205,0.02505
2204.5,0.00834,2204.5,0.025
2204,0.01375,2204,0.0299
2203.5,0.01397,2203.5,0.02932
2203,0.00937,2203,0.02408
2202.5,0.01,2202.5,0.02738
2202,0.01457,2202,0.02855
2201.5,0.01462,2201.5,0.0261
2201,0.01249,2201,0.02762
2200.5,0.01214,2200.5,0.02952
2200,0.01247,2200,0.02687
2199.5,0.0128,2199.5,0.02697
2199,0.0126,2199,0.03175
2198.5,0.01433,2198.5,0.03508
2198,0.01694,2198,0.03511
2197.5,0.01693,2197.5,0.03099
2197,0.01478,2197,0.02665
2196.5,0.01378,2196.5,0.02728
2196,0.01289,2196,0.0261
2195.5,0.01297,2195.5,0.02643
2195,0.01626,2195,0.03282
2194.5,0.01704,2194.5,0.03421
2194,0.01302,2194,0.02862
2193.5,0.01136,2193.5,0.02783
2193,0.01162,2193,0.03135
2192.5,0.01412,2192.5,0.03227
2192,0.0198,2192,0.02972
2191.5,0.01588,2191.5,0.0264
2191,0.00731,2191,0.02527
2190.5,0.00802,2190.5,0.02745
2190,0.01096,2190,0.03244
2189.5,0.01161,2189.5,0.03708
2189,0.01438,2189,0.03534
2188.5,0.01457,2188.5,0.02903
2188,0.01142,2188,0.02923
2187.5,0.01064,2187.5,0.02828
2187,0.01392,2187,0.02753
2186.5,0.01902,2186.5,0.03064
2186,0.01846,2186,0.02977
2185.5,0.01714,2185.5,0.02767
2185,0.01884,2185,0.03034
2184.5,0.01663,2184.5,0.03205
2184,0.01096,2184,0.02742
2183.5,0.00751,2183.5,0.02242
2183,0.00777,2183,0.02318
2182.5,0.01392,2182.5,0.02917
2182,0.01955,2182,0.03185
2181.5,0.0151,2181.5,0.02745
2181,0.01151,2181,0.02365
2180.5,0.01372,2180.5,0.02478
2180,0.01015,2180,0.02642
2179.5,0.00707,2179.5,0.02702
2179,0.01086,2179,0.02692
2178.5,0.01624,2178.5,0.02862
2178,0.01428,2178,0.02885
2177.5,0.01146,2177.5,0.02295
2177,0.0132,2177,0.02054
2176.5,0.01317,2176.5,0.02733
2176,0.01133,2176,0.03002
2175.5,0.0138,2175.5,0.02802
2175,0.01468,2175,0.02702
2174.5,0.0147,2174.5,0.02833
2174,0.01834,2174,0.03197
2173.5,0.01965,2173.5,0.03331
2173,0.01754,2173,0.02655
2172.5,0.01418,2172.5,0.02114
2172,0.01275,2172,0.02435
2171.5,0.01483,2171.5,0.02987
2171,0.01693,2171,0.03194
2170.5,0.01822,2170.5,0.03332
2170,0.01226,2170,0.02947
2169.5,0.00754,2169.5,0.02715
2169,0.01124,2169,0.03299
2168.5,0.01378,2168.5,0.0322
2168,0.01383,2168,0.02743
2167.5,0.01604,2167.5,0.02857
2167,0.01641,2167,0.03039
2166.5,0.0151,2166.5,0.02802
2166,0.01491,2166,0.02302
2165.5,0.01738,2165.5,0.02342
2165,0.01648,2165,0.02463
2164.5,0.01234,2164.5,0.027
2164,0.01656,2164,0.03179
2163.5,0.02109,2163.5,0.03402
2163,0.01764,2163,0.03277
2162.5,0.01312,2162.5,0.02935
2162,0.01315,2162,0.02568
2161.5,0.01546,2161.5,0.02315
2161,0.01621,2161,0.02697
2160.5,0.01709,2160.5,0.03384
2160,0.015,2160,0.03109
2159.5,0.0155,2159.5,0.0249
2159,0.01565,2159,0.02508
2158.5,0.01339,2158.5,0.02715
2158,0.00945,2158,0.02838
2157.5,0.00684,2157.5,0.02697
2157,0.01016,2157,0.02215
2156.5,0.0131,2156.5,0.02292
2156,0.01367,2156,0.02555
2155.5,0.01545,2155.5,0.02543
2155,0.01292,2155,0.02628
2154.5,0.01304,2154.5,0.02908
2154,0.01693,2154,0.03044
2153.5,0.02035,2153.5,0.02948
2153,0.01884,2153,0.0276
2152.5,0.01425,2152.5,0.03022
2152,0.01375,2152,0.03327
2151.5,0.01689,2151.5,0.03194
2151,0.01906,2151,0.03392
2150.5,0.01751,2150.5,0.03366
2150,0.01418,2150,0.02622
2149.5,0.01423,2149.5,0.0225
2149,0.01586,2149,0.02485
2148.5,0.01427,2148.5,0.02707
2148,0.01171,2148,0.02777
2147.5,0.01076,2147.5,0.02478
2147,0.0129,2147,0.02343
2146.5,0.01723,2146.5,0.02875
2146,0.01555,2146,0.03149
2145.5,0.01196,2145.5,0.03104
2145,0.01324,2145,0.0319
2144.5,0.01535,2144.5,0.02987
2144,0.01136,2144,0.02258
2143.5,0.01345,2143.5,0.02248
2143,0.01631,2143,0.02558
2142.5,0.01357,2142.5,0.02542
2142,0.01485,2142,0.026
2141.5,0.01681,2141.5,0.02618
2141,0.01438,2141,0.02742
2140.5,0.0142,2140.5,0.02948
2140,0.01555,2140,0.02768
2139.5,0.01236,2139.5,0.02623
2139,0.01001,2139,0.02938
2138.5,0.01363,2138.5,0.03232
2138,0.01698,2138,0.03354
2137.5,0.0143,2137.5,0.02895
2137,0.01071,2137,0.02115
2136.5,0.01023,2136.5,0.02292
2136,0.01171,2136,0.02655
2135.5,0.01407,2135.5,0.02657
2135,0.01245,2135,0.02535
2134.5,0.01234,2134.5,0.02603
2134,0.01535,2134,0.03109
2133.5,0.01563,2133.5,0.03244
2133,0.01254,2133,0.02775
2132.5,0.01021,2132.5,0.02692
2132,0.01603,2132,0.03104
2131.5,0.02134,2131.5,0.02958
2131,0.01832,2131,0.02673
2130.5,0.01428,2130.5,0.02632
2130,0.01704,2130,0.02793
2129.5,0.01762,2129.5,0.03229
2129,0.0152,2129,0.0308
2128.5,0.01568,2128.5,0.02942
2128,0.01708,2128,0.03072
2127.5,0.01753,2127.5,0.03217
2127,0.0141,2127,0.0313
2126.5,0.01302,2126.5,0.02822
2126,0.01162,2126,0.02942
2125.5,0.01069,2125.5,0.03109
2125,0.01144,2125,0.02673
2124.5,0.01265,2124.5,0.02637
2124,0.0138,2124,0.02937
2123.5,0.01197,2123.5,0.02693
2123,0.01071,2123,0.02392
2122.5,0.01322,2122.5,0.02542
2122,0.01628,2122,0.02945
2121.5,0.01585,2121.5,0.03047
2121,0.01131,2121,0.02427
2120.5,0.01229,2120.5,0.02487
2120,0.01586,2120,0.03194
2119.5,0.01387,2119.5,0.03127
2119,0.01541,2119,0.02913
2118.5,0.01831,2118.5,0.02748
2118,0.01503,2118,0.02238
2117.5,0.01501,2117.5,0.02243
2117,0.01726,2117,0.02675
2116.5,0.01606,2116.5,0.02932
2116,0.01476,2116,0.03197
2115.5,0.01794,2115.5,0.03237
2115,0.01781,2115,0.03192
2114.5,0.01387,2114.5,0.03094
2114,0.01471,2114,0.02842
2113.5,0.01731,2113.5,0.02985
2113,0.01914,2113,0.03194
2112.5,0.01944,2112.5,0.03087
2112,0.01756,2112,0.03042
2111.5,0.01418,2111.5,0.02602
2111,0.01231,2111,0.02365
2110.5,0.01204,2110.5,0.02502
2110,0.01265,2110,0.02438
2109.5,0.01471,2109.5,0.02202
2109,0.01576,2109,0.025
2108.5,0.0137,2108.5,0.02715
2108,0.01498,2108,0.02578
2107.5,0.01814,2107.5,0.02677
2107,0.01651,2107,0.02925
2106.5,0.01417,2106.5,0.03127
2106,0.01525,2106,0.0281
2105.5,0.02055,2105.5,0.02685
2105,0.02187,2105,0.0294
2104.5,0.01867,2104.5,0.02663
2104,0.01181,2104,0.02338
2103.5,0.0097,2103.5,0.0256
2103,0.01325,2103,0.02895
2102.5,0.01861,2102.5,0.03184
2102,0.02177,2102,0.03172
2101.5,0.02047,2101.5,0.0304
2101,0.0126,2101,0.0263
2100.5,0.01141,2100.5,0.02422
2100,0.01581,2100,0.02347
2099.5,0.01641,2099.5,0.02124
2099,0.0136,2099,0.02483
2098.5,0.01265,2098.5,0.03007
2098,0.01473,2098,0.02713
2097.5,0.016,2097.5,0.02642
2097,0.01596,2097,0.03055
2096.5,0.01442,2096.5,0.02452
2096,0.01319,2096,0.01904
2095.5,0.01196,2095.5,0.0228
2095,0.013,2095,0.0275
2094.5,0.0154,2094.5,0.0282
2094,0.01026,2094,0.02545
2093.5,0.00985,2093.5,0.02488
2093,0.01575,2093,0.0271
2092.5,0.01305,2092.5,0.02452
2092,0.01141,2092,0.0257
2091.5,0.01247,2091.5,0.03004
2091,0.0151,2091,0.03205
2090.5,0.01874,2090.5,0.03334
2090,0.01541,2090,0.03169
2089.5,0.01192,2089.5,0.02667
2089,0.01521,2089,0.02492
2088.5,0.01866,2088.5,0.02385
2088,0.01711,2088,0.02295
2087.5,0.0129,2087.5,0.02353
2087,0.01069,2087,0.02425
2086.5,0.00915,2086.5,0.02583
2086,0.00902,2086,0.02703
2085.5,0.00998,2085.5,0.02565
2085,0.01196,2085,0.02573
2084.5,0.01598,2084.5,0.02867
2084,0.01932,2084,0.0277
2083.5,0.01749,2083.5,0.02632
2083,0.01718,2083,0.02765
2082.5,0.01887,2082.5,0.02803
2082,0.0159,2082,0.02607
2081.5,0.01603,2081.5,0.0244
2081,0.02019,2081,0.02538
2080.5,0.02194,2080.5,0.03072
2080,0.01864,2080,0.02867
2079.5,0.01425,2079.5,0.02297
2079,0.01217,2079,0.02432
2078.5,0.01091,2078.5,0.02388
2078,0.01437,2078,0.02558
2077.5,0.01721,2077.5,0.0309
2077,0.01704,2077,0.03227
2076.5,0.01767,2076.5,0.03219
2076,0.02037,2076,0.03282
2075.5,0.02029,2075.5,0.0322
2075,0.01603,2075,0.03032
2074.5,0.01428,2074.5,0.02905
2074,0.01718,2074,0.02717
2073.5,0.01812,2073.5,0.02483
2073,0.01445,2073,0.02448
2072.5,0.01694,2072.5,0.02703
2072,0.01984,2072,0.02737
2071.5,0.02109,2071.5,0.02902
2071,0.02438,2071,0.03357
2070.5,0.01959,2070.5,0.0299
2070,0.01372,2070,0.02643
2069.5,0.01485,2069.5,0.02648
2069,0.0153,2069,0.02482
2068.5,0.01425,2068.5,0.02553
2068,0.01307,2068,0.02763
2067.5,0.01118,2067.5,0.02598
2067,0.0141,2067,0.02545
2066.5,0.01881,2066.5,0.02432
2066,0.01698,2066,0.0215
2065.5,0.01654,2065.5,0.02199
2065,0.02082,2065,0.02515
2064.5,0.02137,2064.5,0.02733
2064,0.01969,2064,0.02568
2063.5,0.01906,2063.5,0.02715
2063,0.016,2063,0.02905
2062.5,0.01423,2062.5,0.02687
2062,0.01546,2062,0.02495
2061.5,0.01508,2061.5,0.02217
2061,0.01723,2061,0.0239
2060.5,0.02045,2060.5,0.0309
2060,0.01814,2060,0.03132
2059.5,0.01573,2059.5,0.0269
